Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,Comments,isPopularStream,Stream
0.792,0.698,1,-6.364,0.172,0.489,0.0788,0.127,0.751,129.971,173938,535163,14419,1,150683362
0.676,0.844,7,-3.396,0.109,0.498,0,0.866,0.716,159.969,172767,2232442,37882,1,229828064
0.466,0.213,0,-12.009,0.0448,0.984,9.58E-05,0.428,0.693,97.075,137267,366,10,0,71043019
0.605,0.704,5,-6.564,0.0476,0.241,0,0.137,0.4,80.925,220413,70250,2216,1,182913561
0.372,0.462,9,-9.1,0.0317,0.267,9.91E-06,0.101,0.176,129.026,215440,1223018,18510,1,172320089
0.695,0.636,5,-4.654,0.317,0.234,0,0.081,0.575,174.14,172235,3361174,155634,1,473003231
0.43,0.467,8,-8.56,0.051,0.775,0,0.0933,0.382,77.249,186121,1677560,35382,0,67598247
0.759,0.722,9,-9.906,0.0765,0.323,0,0.719,0.928,97.518,202827,105571,2947,0,62463879
0.474,0.691,6,-5.026,0.098,0.379,1.55E-05,0.135,0.602,94.622,182792,115755,7914,0,8248275
0.498,0.508,2,-5.883,0.0348,0.0325,0,0.136,0.199,74.866,290933,51339,1878,0,11128973
0.777,0.746,6,-5.715,0.0382,0.0139,0.0805,0.0973,0.263,121.99,151501,1225,37,0,13971739
0.504,0.966,0,-3.072,0.389,0.282,1.89E-06,0.0733,0.414,151.031,226500,17398,466,0,5024927
0.774,0.496,7,-8.144,0.0498,0.186,0,0.542,0.452,125.137,317560,12177,408,0,36182275
0.771,0.842,1,-4.446,0.0659,0.297,0,0.121,0.572,104.958,162274,1691149,44495,0,15994928
0.626,0.432,2,-11.948,0.0283,0.633,0.00239,0.127,0.361,137.93,360933,45846,1664,0,98304585
0.567,0.828,10,-4.513,0.0819,0.21,0,0.0928,0.845,170.055,160227,10171,325,0,40228986
0.733,0.67,5,-6.009,0.0751,0.121,0,0.121,0.472,100.964,192841,1166597,20239,1,433087364
0.522,0.458,11,-7.785,0.0275,0.17,0.00244,0.072,0.359,125.973,256019,59927,1518,0,47475146
0.716,0.531,7,-7.355,0.122,0.0703,0,0.224,0.344,71.994,386907,237893,6092,1,867211166
0.664,0.716,11,-10.904,0.33,0.469,0.000228,0.313,0.413,139.632,210857,89362,759,0,18641790
0.54,0.538,4,-8.006,0.0258,0.259,0.000477,0.579,0.261,137.032,298800,22305,953,0,19717104
0.825,0.856,1,-1.912,0.0476,0.00851,1.40E-06,0.127,0.207,128.016,222133,1089074,53263,1,191704554
0.802,0.623,11,-5.862,0.459,0.0292,0.055,0.113,0.457,74.987,169947,234281,1699,0,99157042
0.406,0.748,2,-5.348,0.0441,0.142,0,0.905,0.543,174.161,244867,55506,1112,0,11675946
0.868,0.878,1,-3.294,0.038,0.0509,0.00052,0.0857,0.899,112.987,232843,49649,654,0,69366747
0.533,0.637,6,-5.571,0.0323,0.16,1.12E-05,0.369,0.292,140.167,260173,410164,8186,1,253464908
0.349,0.191,0,-16.111,0.0463,0.992,0.936,0.132,0.0414,140.422,191000,8814,276,0,17181552
0.64,0.845,0,-3.214,0.0356,0.00108,0,0.0686,0.478,120.052,229436,94952,2578,0,47144201
0.854,0.611,1,-6.824,0.228,0.2,0,0.19,0.728,129.003,208372,1436,41,0,16144126
0.673,0.636,10,-7.431,0.0771,0.268,0,0.108,0.438,127.021,210933,6937,110,0,39342584
0.539,0.955,4,-4.877,0.0755,0.00219,0.0286,0.205,0.158,127.863,170859,15773,672,0,8940221
0.435,0.179,5,-16.606,0.0328,0.811,0.0153,0.135,0.201,106.632,196000,60709,2187,0,20100532
0.827,0.73,2,-6.2,0.0693,0.189,0,0.0667,0.958,157.997,185360,30395,545,0,24763868
0.512,0.391,9,-10.4,0.0492,0.889,2.63E-06,0.714,0.277,138.094,233613,276479,5097,0,87962981
0.629,0.78,0,-5.185,0.167,0.175,0,0.0683,0.591,83.882,305714,73827,4027,0,2245487
0.572,0.152,9,-15.658,0.0408,0.961,0.000432,0.136,0.339,127.497,254667,28189,688,0,87323987
0.68,0.846,0,-4.217,0.0498,0.103,0,0.115,0.659,124.984,211927,1915459,91314,0,65579979
0.841,0.53,9,-11.467,0.205,0.551,0,0.119,0.686,114.028,412632,2599228,67711,1,243783312
0.856,0.718,0,-5.647,0.0488,0.038,0,0.0697,0.829,122.019,165533,444520,83077,0,23117504
0.731,0.502,8,-6.508,0.0356,0.54,1.91E-05,0.116,0.637,137.959,197123,10095,126,0,55000276
0.633,0.856,4,-7.662,0.042,0.251,0,0.957,0.693,140.155,258587,42248,1500,0,67891990
0.475,0.579,5,-4.096,0.0334,0.609,0,0.0756,0.466,178.151,182747,80320,3082,0,96318179
0.764,0.59,7,-4.292,0.0395,0.129,0.00847,0.0851,0.281,99.996,251773,976778,37659,1,266146912
0.551,0.683,0,-7.308,0.0345,0.000297,0.305,0.105,0.179,100.03,436000,118909,7217,0,20882890
0.701,0.782,1,-4.987,0.138,0.0918,2.31E-06,0.124,0.57,94.03,156040,81587,2390,0,132974730
0.644,0.587,7,-6.736,0.353,0.473,0,0.0759,0.68,173.972,161765,204044,6370,1,199119755
0.231,0.0297,2,-31.544,0.0579,0.991,0.878,0.0742,0.07,131.413,203800,185950,3358,1,177586576
0.584,0.524,4,-6.001,0.0287,0.335,0,0.11,0.389,143.863,219000,94790,2678,0,43379662
0.419,0.957,7,-3.413,0.136,0.000774,0,0.175,0.457,174.094,246774,100693,2879,0,12016014
0.587,0.873,2,-4.395,0.0693,0.11,0.00339,0.236,0.52,169.971,133227,5818,109,0,11418683
0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,1594144,19373,1,698329298
0.72,0.8,1,-5.045,0.0819,0.18,0.000312,0.115,0.519,128.098,532840,846838,25341,0,39601549
0.588,0.771,8,-5.125,0.0954,0.202,9.12E-06,0.117,0.657,179.968,233013,21200,454,0,16281947
0.586,0.917,5,-5.681,0.0359,0.0141,7.02E-06,0.536,0.892,120.903,266053,190,29,0,1028373
0.762,0.773,7,-7.663,0.0814,0.36,0,0.272,0.337,115.055,237750,770572,14349,0,30212295
0.673,0.581,2,-10.205,0.029,0.223,0.000206,0.063,0.818,130.771,211387,20652,1068,1,160985238
0.593,0.232,6,-12.65,0.0309,0.885,0.55,0.101,0.179,82.943,262693,66928,1954,0,5050202
0.557,0.693,7,-11.044,0.0445,0.531,0.00141,0.196,0.747,127.531,345187,57703,2175,0,78119209
0.582,0.553,8,-7.118,0.0229,0.259,1.27E-05,0.0681,0.56,92.969,199813,102887,2745,0,51462057
0.92,0.629,10,-4.717,0.0343,0.523,0,0.116,0.968,98.865,162840,1107,21,0,105103490
0.631,0.677,2,-6.57,0.112,0.331,0.000111,0.226,0.417,130.214,210547,59245,897,0,2121601
0.683,0.709,9,-11.404,0.0299,0.513,2.19E-06,0.088,0.84,134.682,213573,2353,101,0,16855424
0.522,0.681,1,-5.073,0.0462,0.0791,0,0.194,0.343,120.469,195145,2277,136,0,484573
0.78,0.929,11,-0.739,0.0532,0.171,0,0.0677,0.837,95.012,227693,907120,48015,1,291141776
0.635,0.461,9,-11.388,0.195,0.105,0.0703,0.118,0.636,192.846,113054,132,0,0,2671652
0.509,0.331,4,-14.083,0.0267,0.272,0.136,0.114,0.0957,96.848,286293,299162,5076,1,216506987
0.672,0.823,5,-4.985,0.0272,0.0468,1.44E-05,0.104,0.94,89.985,224507,58078,899,0,9286381
0.38,0.292,0,-14.282,0.054,0.498,0.0262,0.126,0.0777,75.572,194400,15109,403,0,14805341
0.428,0.956,8,-2.382,0.178,0.0281,0,0.58,0.686,198.076,172640,9170,102,0,58066340
0.343,0.0342,8,-25.591,0.0406,0.991,0.92,0.1,0.0378,60.228,270000,325,7,0,57842891
0.574,0.739,4,-5.745,0.0271,0.00152,0.000328,0.141,0.514,101.069,283027,356461,17537,0,130040777
0.654,0.898,7,-5.964,0.0413,0.0844,0.0347,0.316,0.722,123.996,141932,15156,192,0,56328504
0.608,0.578,2,-8.654,0.267,0.0584,3.98E-06,0.486,0.462,80.224,201000,329337,12037,0,6945187
0.673,0.714,9,-8.042,0.039,0.111,0,0.0858,0.78,112.941,254653,311358,3457,0,52826792
0.51,0.787,0,-3.712,0.0529,0.0137,0,0.368,0.793,162.092,174425,240596,6030,0,79846814
0.573,0.819,1,-6.246,0.256,0.306,1.13E-06,0.0653,0.862,108.786,174000,3435,100,0,5921975
0.61,0.545,10,-6.382,0.0249,0.057,6.94E-05,0.127,0.376,79.968,216667,382311,12227,0,62248830
0.572,0.914,8,-8.436,0.0311,0.0717,0.00776,0.319,0.843,108.991,254467,8188,539,0,4281404
0.866,0.534,11,-9.201,0.229,0.184,0.266,0.0929,0.841,98.243,226133,414035,14491,0,121774534
0.699,0.701,0,-6.966,0.245,0.0302,3.02E-05,0.502,0.762,141.043,156636,104885,4074,0,27975864
0.374,0.935,2,-5.729,0.0689,0.00421,0.157,0.984,0.413,76.545,197933,45679,1239,0,40520005
0.649,0.493,11,-7.645,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,546,13,1,188873409
0.846,0.748,5,-3.512,0.078,0.188,0,0.093,0.597,90.006,160720,558524,12399,1,201752935
0.73,0.58,0,-7.976,0.124,0.0399,2.48E-05,0.0703,0.55,167.915,212413,3132505,88152,0,26702566
0.591,0.815,10,-4.725,0.0366,0.168,8.68E-06,0.142,0.306,118.024,198689,247177,5102,1,163825379
0.642,0.742,1,-7.886,0.0348,0.114,0.524,0.125,0.729,146.394,186224,70036,244,0,5222409
0.668,0.726,2,-5.206,0.135,0.258,0,0.0567,0.86,104.092,156493,46497,799,0,35660424
0.692,0.55,0,-8.553,0.216,0.00107,0.00662,0.089,0.204,170.266,325427,33661,2828,0,25378771
0.705,0.733,5,-4.942,0.102,0.069,0.154,0.823,0.681,135.993,157507,487789,13264,0,60364258
0.736,0.841,8,-5.844,0.0419,0.143,0.000788,0.222,0.62,92.04,202880,2305,71,0,5549391
0.711,0.868,6,-4.363,0.046,0.0482,0.00426,0.0709,0.795,122.029,223427,53251,1195,0,65004487
0.581,0.384,4,-7.618,0.295,0.325,0,0.0953,0.149,199.884,643200,876610,8093,0,108964722
0.773,0.701,7,-6.386,0.0512,0.01,0,0.163,0.203,129.963,214589,8576,154,0,87618118
0.526,0.785,7,-6.334,0.0305,0.000722,0.00174,0.1,0.0621,130.961,341280,470654,15500,0,110003994
0.798,0.744,7,-5.328,0.136,0.33,0.000106,0.292,0.794,82.356,260000,2610676,75252,1,741538710
0.404,0.647,3,-10.452,0.0409,0.0434,0.198,0.1,0.351,180.128,456000,738510,16328,1,233986382
0.713,0.47,9,-8.698,0.0864,0.606,1.35E-05,0.306,0.0825,84.518,187587,139075,4304,1,163440234
0.658,0.283,5,-12.616,0.0306,0.865,0.000674,0.119,0.228,155.847,197080,2968,109,0,5566454
0.751,0.632,0,-5.248,0.0815,0.683,1.16E-06,0.119,0.667,123.887,205161,358750,5350,0,35976271
0.679,0.845,11,-6.548,0.0507,0.207,0.114,0.119,0.115,126.026,207262,9246,231,0,2782177
0.829,0.904,9,-3.51,0.0535,0.0661,1.64E-06,0.343,0.595,94.021,228813,530747,12996,0,39765598
0.796,0.615,2,-5.053,0.0712,0.0183,0,0.0463,0.733,101.978,251800,100484,2563,0,42115587
0.784,0.73,1,-6.177,0.191,0.00523,0,0.107,0.0415,94.409,284813,1379903,34194,0,63593015
0.531,0.629,10,-6.378,0.108,0.184,0,0.134,0.508,141.562,181768,220029,2657,0,16750863
0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.386,79.975,240693,10144160,323685,0,725102
0.727,0.815,3,-2.454,0.153,0.0258,0,0.231,0.677,176.075,216067,1369265,15061,1,380312749
0.869,0.74,5,-4.699,0.108,0.649,7.95E-06,0.135,0.598,117.949,206499,57242,1429,0,15536211
0.491,0.966,4,-4.28,0.0538,5.59E-05,0,0.307,0.614,105.544,202573,324807,9107,1,153088143
0.69,0.541,4,-9.259,0.042,0.721,4.64E-05,0.112,0.787,130.024,222717,202492,5601,0,41015241
0.612,0.661,5,-5.175,0.133,0.163,0,0.103,0.659,172.467,267130,32734,457,0,79599896
0.434,0.764,5,-3.45,0.0299,0.0534,0,0.437,0.309,51.316,206413,231384,8512,0,62643226
0.646,0.193,2,-15.631,0.0375,0.942,0.00333,0.12,0.434,80.397,159427,3484,187,0,10979406
0.756,0.394,4,-7.321,0.0956,0.945,0.0371,0.12,0.197,70.027,127055,24161,468,0,51280387
0.746,0.693,1,-7.435,0.267,0.308,0,0.0789,0.824,146.023,208453,43699,1540,0,3060372
0.76,0.585,3,-7.307,0.161,0.0102,0.000468,0.308,0.455,91.179,311040,137076,10148,0,20103214
0.831,0.768,4,-7.105,0.0462,0.536,0.00468,0.073,0.858,115.658,184744,62111,1279,0,41706818
0.662,0.507,5,-8.238,0.118,0.257,0,0.0465,0.676,86.412,223440,1038894,24852,1,544478102
0.827,0.819,6,-3.701,0.052,0.1,0,0.089,0.562,92.017,191087,697648,14590,0,120188538
0.533,0.179,9,-16.179,0.0306,0.842,0.00439,0.114,0.684,108.317,101173,548,42,0,3028075
0.822,0.969,7,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,2748588,245687,1,491029304
0.301,0.916,10,-6.218,0.0919,0.000132,1.84E-05,0.293,0.451,150.091,255827,216873,9726,0,54279967
0.831,0.782,4,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893,78008,3263,0,113740459
0.828,0.503,1,-6.925,0.125,0.446,0,0.139,0.458,111.989,172768,742396,9044,0,24857184
0.727,0.716,2,-13.303,0.0398,0.154,2.49E-05,0.363,0.926,141.367,233667,1835,171,0,61630445
0.682,0.915,5,-3.475,0.155,0.689,0,0.898,0.673,131.956,146023,68454,490,0,15413576
0.458,0.831,0,-2.187,0.0654,0.0031,0,0.337,0.572,81.531,232213,463249,28225,0,133475101
0.663,0.897,11,-5.059,0.029,0.222,0,0.533,0.831,137.057,149560,33954,1133,0,24487999
0.593,0.888,0,-4.259,0.0339,0.41,0.000498,0.162,0.626,145.049,222853,181450,7966,0,39960486
0.728,0.415,8,-6.852,0.0639,0.401,0,0.0616,0.455,114.145,176320,2325655,41729,1,1075204195
0.833,0.895,9,-4.764,0.204,0.0623,0.00031,0.317,0.77,93.99,153260,123456,3382,0,35815697
0.649,0.467,5,-6.589,0.0304,0.874,1.68E-05,0.114,0.353,106.549,154773,8356,484,0,15916643
0.382,0.52,7,-12.319,0.0366,0.225,0.0506,0.427,0.179,159.894,173974,2295,68,0,19068813
0.577,0.833,5,-3.337,0.0695,0.0137,0,0.121,0.58,107.936,169667,777992,36625,1,306893336
0.611,0.82,4,-2.784,0.0316,0.0084,0,0.107,0.786,94.981,214933,5042,178,0,31645833
0.468,0.786,9,-2.757,0.0334,0.0363,0,0.31,0.461,84.992,219720,91856,3717,0,33678230
0.644,0.741,7,-7.064,0.0343,0.644,1.08E-05,0.327,0.853,94.329,298440,24072,586,0,11078450
0.6,0.938,1,-3.615,0.0701,0.00152,1.48E-05,0.369,0.597,101.183,230240,41066,2584,0,70079590
0.609,0.661,10,-7.179,0.0417,0.0151,0,0.077,0.435,141.981,150160,497536,21687,0,92002959
0.443,0.535,0,-8.573,0.0288,0.0179,0.226,0.12,0.407,79.989,219097,2848,144,0,3079167
0.868,0.644,6,-10.987,0.194,0.159,0.00018,0.901,0.785,97.933,459893,9533,512,0,44143456
0.649,0.574,2,-7.856,0.143,0.635,1.28E-05,0.161,0.361,199.906,196800,568600,19361,0,80617404
0.417,0.824,11,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147,318536,0,1,477353955
0.664,0.714,7,-6.645,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,197933,8005631,230544,1,1649785651
0.67,0.743,10,-4.993,0.0393,0.237,0,0.465,0.571,125.944,218293,3443903,59030,1,522396840
0.738,0.835,8,-8.056,0.033,0.0509,0,0.0313,0.867,111.609,289800,9329,630,0,37533577
0.778,0.816,7,-5.886,0.081,0.327,0,0.147,0.845,100.086,164400,9137,130,0,3271859
0.828,0.458,0,-7.054,0.0308,0.455,0,0.109,0.902,98.05,61587,21624,0,0,23760930
0.499,0.0341,8,-22.31,0.0417,0.923,5.27E-05,0.131,0.31,81.735,215467,4569,119,0,52963093
0.526,0.862,2,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,317565,7821,1,631067001
0.581,0.286,4,-18.645,0.0339,0.993,0.908,0.0896,0.369,140.188,133267,23871,514,0,31119978
0.8,0.695,1,-5.516,0.248,0.0384,0,0.115,0.341,155.02,173419,694980,12559,0,46053223
0.482,0.267,7,-11.638,0.0262,0.722,0.02,0.125,0.347,140.617,245840,2867,137,0,80486315
0.776,0.668,1,-7.714,0.192,0.107,0,0.102,0.662,143.012,175293,3795,13,0,5156313
0.515,0.835,0,-3.564,0.0293,0.00146,0.000235,0.101,0.457,94.015,215160,319806,9381,1,362387670
0.757,0.737,6,-3.175,0.0511,0.058,0,0.173,0.705,129.941,165231,101840,2341,0,15894941
0.647,0.642,9,-7.306,0.0743,0.262,0,0.134,0.48,90.045,164167,95239,2835,0,44428375
0.486,0.376,10,-13.707,0.0404,0.881,0.00312,0.129,0.0892,90.236,102452,1627,72,0,43286718
0.739,0.636,8,-5.975,0.0737,0.257,0,0.175,0.442,142.055,682817,1929536,83648,0,67597117
0.82,0.854,1,-4.153,0.22,0.239,0,0.359,0.574,102.623,192440,279217,7735,0,64962772
0.596,0.536,5,-12.671,0.907,0.529,0,0.308,0.516,79.689,180067,17,1,0,317529
0.338,0.327,0,-10.631,0.0331,0.933,0.134,0.166,0.286,89.725,238000,141756,4319,0,7104429
0.486,0.241,4,-17.337,0.0366,0.413,3.51E-05,0.0928,0.614,106.574,301133,50731,3014,0,74765283
0.603,0.909,11,-4.213,0.0385,0.109,0.249,0.329,0.7,168.116,176920,164,1,0,19648259
0.713,0.772,2,-5.032,0.0313,0.157,0,0.153,0.523,125.001,171840,59802,1292,0,72353933
0.7,0.737,0,-5.979,0.0538,0.204,0,0.0793,0.772,101.047,164141,517960,6765,0,44777988
0.668,0.828,4,-5.034,0.0739,0.036,0,0.0932,0.393,140.042,211350,22570280,3312226,1,565754284
0.638,0.324,0,-7.787,0.0321,0.923,3.35E-05,0.151,0.446,129.932,87133,45812,662,0,20229994
0.422,0.736,2,-4.393,0.0524,0.323,0,0.145,0.325,157.083,237663,65573,1238,0,5244271
0.901,0.697,9,-3.439,0.28,0.145,0,0.287,0.67,93.941,229827,611459,18980,1,829984314
0.458,0.659,7,-9.173,0.0496,0.796,3.90E-05,0.86,0.555,111.902,249000,45784,847,0,22586940
0.607,0.355,5,-14.867,0.828,0.948,0.000281,0.706,0.964,125.308,58872,237761,4061,0,14581691
0.658,0.793,11,-6.934,0.0418,0.628,0,0.958,0.962,92.889,260493,1842597,27966,0,83881946
0.872,0.51,1,-8.433,0.066,0.101,0.0202,0.0821,0.958,120.005,205403,28418,272,0,36244156
0.561,0.593,5,-9.362,0.0264,0.00327,0.00144,0.0967,0.574,80.282,253413,177465,6844,0,123342079
0.697,0.568,5,-8.017,0.0369,0.475,2.51E-05,0.0922,0.502,153.931,202600,1253289,48736,1,174656879
0.732,0.671,10,-4.276,0.082,0.124,0,0.128,0.836,159.907,168000,474020,7724,0,37394815
0.904,0.723,11,-5.224,0.26,0.0631,0,0.185,0.835,145.013,227478,2437220,70659,1,638746688
0.531,0.574,10,-6.693,0.113,0.114,0.0308,0.256,0.272,115.68,232467,630152,24570,0,120576879
0.827,0.817,2,-4.081,0.0953,0.00496,1.19E-05,0.294,0.167,97.008,235497,11774615,791191,1,162502427
0.671,0.773,8,-5.479,0.0916,0.0716,0,0.122,0.616,99.942,186520,673928,18258,0,59548705
0.776,0.78,10,-4.374,0.128,0.0622,0,0.081,0.666,124.949,204347,20483444,613230,1,2369272335
0.907,0.577,1,-6.737,0.0767,0.438,3.19E-05,0.137,0.801,140.07,220779,10750,350,0,100346405
0.574,0.913,6,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,208400,2039258,44487,1,1143164505
0.64,0.738,8,-7.895,0.0567,0.124,0.0724,0.237,0.0933,119.93,198067,188165,3119,0,49337443
0.665,0.843,5,-3.347,0.0354,0.0654,0,0.268,0.845,122.029,195268,19574,332,0,10755583
0.701,0.557,8,-12.384,0.0552,0.0418,0.0856,0.125,0.709,155.98,214531,125441,8180,0,5570031
0.532,0.869,11,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373,12101095,284275,1,1649895796
0.513,0.363,10,-11.219,0.0306,0.53,0,0.0792,0.383,151.828,220693,550543,46306,0,82200550
0.751,0.755,6,-4.43,0.0306,0.423,0,0.634,0.951,126.023,165927,143480,4927,0,19142021
0.315,0.64,4,-9.256,0.0339,0.329,0.341,0.0879,0.583,97.968,317438,87071,9699,0,47653458
0.664,0.423,8,-7.966,0.563,0.733,2.10E-05,0.0715,0.382,145.044,139636,201401,1976,0,19761334
0.805,0.767,5,-5.612,0.0349,0.748,1.66E-05,0.35,0.97,135.06,142152,84172,818,0,1630532
0.826,0.318,2,-11.647,0.078,0.363,0,0.302,0.443,143.976,282697,1565514,47863,0,75529606
0.504,0.604,7,-4.577,0.0262,0.229,2.25E-06,0.278,0.327,92.111,242240,790880,27846,0,74210287
0.581,0.674,8,-7.09,0.033,0.00187,3.01E-06,0.128,0.488,143.005,213572,217549,6728,0,82820643
0.359,0.649,3,-7.06,0.0349,0.107,0.0124,0.0555,0.133,111.709,278373,573569,11532,1,294799978
0.441,0.815,3,-4.088,0.0276,0.000731,0,0.414,0.522,164.007,219320,901536,31115,1,151061978
0.332,0.988,8,-4.111,0.146,7.65E-05,0.0126,0.055,0.097,98.878,291733,76414,3129,0,24038980
0.696,0.593,5,-10.283,0.0399,0.203,0.00219,0.0767,0.778,100.346,206053,46548,2987,0,7298599
0.567,0.557,5,-8.919,0.0558,0.132,0.00088,0.0851,0.962,185.087,191240,212,0,0,114799
0.353,0.701,6,-5.169,0.0341,0.0755,0,0.191,0.464,89.739,166246,14977,312,0,31963807
0.592,0.729,8,-4.156,0.0448,0.022,0,0.0653,0.709,116.03,236267,325767,13416,1,247477845
0.615,0.677,5,-7.906,0.363,0.231,0,0.543,0.608,170.117,209232,3324,80,0,130773196
0.548,0.855,3,-3.266,0.151,0.0149,0,0.127,0.644,145.133,218787,945327,71448,1,178911877
0.675,0.823,4,-4.513,0.0305,0.0967,0,0.265,0.817,119.902,236587,122467,3153,0,33721939
0.663,0.319,9,-13.481,0.0375,0.69,0.000993,0.117,0.193,109.957,256124,13249,452,1,213946441
0.655,0.791,0,-8.923,0.0302,0.1,0.000124,0.334,0.862,118.981,234827,7300,463,0,71315839
0.591,0.889,7,-3.839,0.115,0.0189,0,0.155,0.65,143.067,239613,1091190,80918,1,268545491
0.465,0.92,6,-4.368,0.084,6.38E-05,0.0527,0.562,0.233,96.433,269160,489674,24232,0,27206130
0.556,0.59,10,-6.846,0.029,0.25,0,0.109,0.573,143.972,194271,48101,613,0,43454108
0.336,0.044,7,-29.255,0.0456,0.982,0.96,0.221,0.0666,90.243,172444,7481,9,0,41878507
0.583,0.731,9,-6.18,0.0271,0.0107,0.0136,0.238,0.446,149.987,267600,1686349,51973,1,285663173
0.418,0.835,0,-4.824,0.0449,2.33E-06,0.766,0.289,0.549,104.986,294867,32310,1072,0,78929442
0.797,0.53,10,-6.595,0.306,0.278,0,0.145,0.637,85.99,181925,154505,2065,0,51094074
0.612,0.602,10,-4.908,0.0269,0.118,0.00151,0.12,0.0972,80.025,242350,79202,745,0,9362417
0.644,0.549,1,-5.415,0.0285,0.0209,8.85E-06,0.134,0.167,90.04,253813,3115238,75991,1,676843630
0.44,0.00217,9,-44.761,0.053,0.987,0.958,0.0731,0.473,126.92,77267,78,4,0,20452217
0.501,0.508,0,-7.306,0.0277,0.694,0,0.108,0.276,109.408,283467,4486,214,0,29910041
0.609,0.759,10,-9.422,0.0336,0.245,2.84E-05,0.207,0.802,141.126,356942,5212,88,0,46214786
0.433,0.725,0,-7.296,0.0244,0.12,4.34E-05,0.225,0.376,89.059,261360,127160,4743,0,66860364
0.567,0.779,9,-4.421,0.106,0.0271,0,0.297,0.42,83.938,204520,2368784,38908,0,43449
0.654,0.611,2,-10.45,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,1033378,43425,1,334281514
0.521,0.293,7,-12.54,0.037,0.842,0,0.113,0.492,104.774,220032,1004,11,0,8953792
0.767,0.551,0,-7.328,0.0616,0.00364,0,0.0451,0.796,100.904,275707,84738,1716,0,91233443
0.783,0.524,5,-6.455,0.0554,0.241,0,0.271,0.839,117.496,164896,2516819,74067,1,175296858
0.556,0.324,7,-7.033,0.0369,0.542,0,0.125,0.625,112.484,222133,211068,2136,0,35856821
0.514,0.83,11,-6.077,0.044,0.0378,1.43E-06,0.122,0.138,100.631,289360,170661,11161,0,51901341
0.173,0.182,3,-18.848,0.0437,0.886,0.894,0.224,0.0781,70.831,905667,1131,0,0,7785048
0.344,0.404,0,-7.478,0.0358,0.829,0,0.27,0.441,80.778,186982,22126,398,0,29891438
0.612,0.507,0,-7.872,0.0283,0.0117,7.05E-06,0.112,0.352,95.018,258640,377480,2816,0,111303492
0.338,0.693,2,-5.511,0.0345,0.2,0,0.0732,0.515,150.219,241000,32501,1622,0,2047601
0.377,0.584,2,-4.011,0.0495,0.153,0,0.0662,0.444,91.671,181201,535830,16633,0,77568225
0.585,0.55,11,-7.342,0.0255,0.408,3.97E-05,0.115,0.839,78.176,218280,115317,2812,1,154468718
0.901,0.589,1,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600,693241,8098,1,286106284
0.582,0.918,10,-4.171,0.0559,0.0126,0.000537,0.111,0.708,125.059,229000,51558,950,0,24151895
0.149,0.128,2,-20.459,0.0462,0.944,0.928,0.0703,0.113,47.362,415813,6070,19,0,37112679
0.747,0.888,3,-4.434,0.041,0.148,0,0.0406,0.972,160.08,131067,482447,2721,0,95982918
0.671,0.417,11,-10.209,0.21,0.402,0,0.12,0.331,133.557,210854,1978,36,0,10960674
0.59,0.977,7,-3.652,0.0552,0.00766,0.863,0.187,0.518,124.036,172413,952,35,0,2963272
0.624,0.549,1,-7.4,0.0329,0.109,0.000499,0.11,0.115,165.991,265813,147799,10596,0,13617278
0.367,0.513,6,-11.884,0.0577,0.867,0.165,0.197,0.278,159.891,213750,15222,440,0,23763276
0.503,0.482,8,-7.173,0.0247,0.595,1.37E-06,0.108,0.243,92.567,254547,68857,2020,0,41656059
0.626,0.715,5,-4.604,0.0274,0.0152,0.0509,0.205,0.362,132.019,215680,127205,7590,0,24075636
0.776,0.659,9,-7.767,0.051,0.434,0,0.0868,0.969,123.094,160000,47229,1221,0,30649546
0.848,0.666,0,-6.547,0.274,0.173,0.000699,0.129,0.744,96.662,251573,99030,3177,1,223623943
0.633,0.823,5,-5.792,0.0287,0.0516,0.000496,0.188,0.444,115.107,330533,246673,9882,0,75160311
0.894,0.698,6,-8.264,0.275,0.0279,3.56E-06,0.329,0.695,98.104,336917,11800,1035,0,87962514
0.834,0.662,5,-6.179,0.0407,0.522,9.07E-05,0.14,0.718,115.999,166223,3057,182,0,21556828
0.238,0.98,8,-3.855,0.165,4.00E-06,0.169,0.234,0.13,185.3,246680,3489,138,0,10798565
0.527,0.834,1,-5.531,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,632964,29589,1,228882778
0.964,0.487,10,-6.071,0.421,0.00127,6.57E-06,0.115,0.107,127.05,154024,553507,11096,1,374898813
0.616,0.0663,8,-12.73,0.0387,0.985,0.00408,0.101,0.18,148.041,191351,270281,5250,0,17684835
